USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
teamlead           854   7.0 12.8 39655804 2140540   ??  R     9:28PM   3:49.05 /Applications/PyCharm.app/Contents/MacOS/pycharm
teamlead           957   0.0  1.1 68472908 185016   ??  S     9:29PM   0:27.62 /Applications/Yandex.app/Contents/Frameworks/Yandex Framework.framework/Versions/24.1.0.2647/Helpers/Yandex Helper (GPU).app/Contents/MacOS/Yandex Helper (GPU) --type=gpu-process --user-id=4F404ECE-12E0-4F44-B3EE-43957D5BD90C --brand-id=yandex --metrics-client-id=c9ee882e-e404-4bc5-aeae-8d6bc0771717 --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAaAcAAAAAAABoBwAAAAAAAHgCAABOAAAAcAIAAAAAAAB4AgAAAAAAAIACAAAAAAAAiAIAAAAAAACQAgAAAAAAAJgCAAAAAAAAoAIAAAAAAACoAgAAAAAAALACAAAAAAAAuAIAAAAAAADAAgAAAAAAAMgCAAAAAAAA0AIAAAAAAADYAgAAAAAAAOACAAAAAAAA6AIAAAAAAADwAgAAAAAAAPgCAAAAAAAAAAMAAAAAAAAIAwAAAAAAABADAAAAAAAAGAMAAAAAAAAgAwAAAAAAACgDAAAAAAAAMAMAAAAAAAA4AwAAAAAAAEADAAAAAAAASAMAAAAAAABQAwAAAAAAAFgDAAAAAAAAYAMAAAAAAABoAwAAAAAAAHADAAAAAAAAeAMAAAAAAACAAwAAAAAAAIgDAAAAAAAAkAMAAAAAAACYAwAAAAAAAKADAAAAAAAAqAMAAAAAAACwAwAAAAAAALgDAAAAAAAAwAMAAAAAAADIAwAAAAAAANADAAAAAAAA2AMAAAAAAADgAwAAAAAAAOgDAAAAAAAA8AMAAAAAAAD4AwAAAAAAAAAEAAAAAAAACAQAAAAAAAAQBAAAAAAAABgEAAAAAAAAIAQAAAAAAAAoBAAAAAAAADAEAAAAAAAAOAQAAAAAAABABAAAAAAAAEgEAAAAAAAAUAQAAAAAAABYBAAAAAAAAGAEAAAAAAAAaAQAAAAAAABwBAAAAAAAAHgEAAAAAAAAgAQAAAAAAACIBAAAAAAAAJAEAAAAAAAAmAQAAAAAAACgBAAAAAAAAKgEAAAAAAAAsAQAAAAAAAC4BAAAAAAAAMAEAAAAAAAAyAQAAAAAAADQBAAAAAAAANgEAAAAAAAAEAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAEAAAAQAAAAAAAAAAAAAAACAAAAEAAAAAAAAAAAAAAAAwAAABAAAAAAAAAAAAAAAAYAAAAQAAAAAAAAAAAAAAAHAAAAEAAAAAAAAAAAAAAACAAAABAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAAALAAAAEAAAAAAAAAAAAAAADAAAABAAAAAAAAAAAAAAAA4AAAAQAAAAAAAAAAAAAAAPAAAAEAAAAAAAAAAAAAAAEAAAABAAAAAAAAAAAQAAAAAAAAAQAAAAAAAAAAEAAAABAAAAEAAAAAAAAAABAAAAAgAAABAAAAAAAAAAAQAAAAMAAAAQAAAAAAAAAAEAAAAGAAAAEAAAAAAAAAABAAAABwAAABAAAAAAAAAAAQAAAAgAAAAQAAAAAAAAAAEAAAAJAAAAEAAAAAAAAAABAAAACwAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAAOAAAAEAAAAAAAAAABAAAADwAAABAAAAAAAAAAAQAAABAAAAAQAAAAAAAAAAQAAAAAAAAAEAAAAAAAAAAEAAAAAQAAABAAAAAAAAAABAAAAAIAAAAQAAAAAAAAAAQAAAADAAAAEAAAAAAAAAAEAAAABgAAABAAAAAAAAAABAAAAAcAAAAQAAAAAAAAAAQAAAAIAAAAEAAAAAAAAAAEAAAACQAAABAAAAAAAAAABAAAAAsAAAAQAAAAAAAAAAQAAAAMAAAAEAAAAAAAAAAEAAAADgAAABAAAAAAAAAABAAAAA8AAAAQAAAAAAAAAAQAAAAQAAAAEAAAAAAAAAAHAAAAAAAAABAAAAAAAAAABwAAAAEAAAAQAAAAAAAAAAcAAAACAAAAEAAAAAAAAAAHAAAAAwAAABAAAAAAAAAABwAAAAYAAAAQAAAAAAAAAAcAAAAHAAAAEAAAAAAAAAAHAAAACAAAABAAAAAAAAAABwAAAAkAAAAQAAAAAAAAAAcAAAALAAAAEAAAAAAAAAAHAAAADAAAABAAAAAAAAAABwAAAA4AAAAQAAAAAAAAAAcAAAAPAAAAEAAAAAAAAAAHAAAAEAAAABAAAAAAAAAACAAAAAAAAAAQAAAAAAAAAAgAAAABAAAAEAAAAAAAAAAIAAAAAgAAABAAAAAAAAAACAAAAAMAAAAQAAAAAAAAAAgAAAAGAAAAEAAAAAAAAAAIAAAABwAAABAAAAAAAAAACAAAAAgAAAAQAAAAAAAAAAgAAAAJAAAAEAAAAAAAAAAIAAAACwAAABAAAAAAAAAACAAAAAwAAAAQAAAAAAAAAAgAAAAOAAAAEAAAAAAAAAAIAAAADwAAABAAAAAAAAAACAAAABAAAAAQAAAAAAAAAAoAAAAAAAAAEAAAAAAAAAAKAAAAAQAAABAAAAAAAAAACgAAAAIAAAAQAAAAAAAAAAoAAAADAAAAEAAAAAAAAAAKAAAABgAAABAAAAAAAAAACgAAAAcAAAAQAAAAAAAAAAoAAAAIAAAAEAAAAAAAAAAKAAAACQAAABAAAAAAAAAACgAAAAsAAAAQAAAAAAAAAAoAAAAMAAAAEAAAAAAAAAAKAAAADgAAABAAAAAAAAAACgAAAA8AAAAQAAAAAAAAAAoAAAAQAAAACAAAAAAAAAAIAAAAAAAAAA== --gpu-process-kind=sandboxed --shared-files --field-trial-handle=1718379636,r,18285677730335516248,12017288511249479232,262144 --variations-seed-version --seatbelt-client=25
teamlead           954   0.0  0.0 67222512   3528   ??  S     9:29PM   0:00.02 /Applications/Yandex.app/Contents/Frameworks/Yandex Framework.framework/Versions/24.1.0.2647/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/teamlead/Library/Application Support/Yandex/YandexBrowser/Crashpad --metrics-dir=/Users/teamlead/Library/Application Support/Yandex/YandexBrowser --url=https://crash-reports.browser.yandex.net/submit --annotation=channel= --annotation=machine_id=B32F73780638244E931A4E7CEDEA2CBA41F3B6DA0000000100 --annotation=main_process_pid=931 --annotation=plat=OS X --annotation=prod=Yandex_Mac --annotation=ver=24.1.0.2647 --handshake-fd=5
teamlead           928   0.0  0.1 34484704  18200   ??  Ss    9:29PM   0:08.85 /Applications/WireGuard.app/Contents/PlugIns/WireGuardNetworkExtension.appex/Contents/MacOS/WireGuardNetworkExtension -AppleLanguages ("ru-RU", "en-RU")
root               927   0.0  0.0 33759544   6296   ??  Ss    9:29PM   0:00.11 /usr/libexec/nesessionmanager
teamlead           923   0.0  0.1 33779152  15160   ??  Ss    9:29PM   0:00.23 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
_spotlight         908   0.0  0.0 33737884   6608   ??  S     9:28PM   0:00.37 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker-sizing -c MDSSizingWorker -m com.apple.mdworker.sizing
teamlead           877   0.0  0.0 34179696   5580   ??  Ss    9:28PM   0:00.23 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
root               876   0.0  0.0 33662520   2364   ??  Ss    9:28PM   0:00.11 /usr/libexec/taskgated
teamlead           866   0.0  0.4 34484728  62096   ??  S     9:28PM   0:00.75 /Users/teamlead/Library/Application Support/JetBrains/PyCharm2022.3/plugins/github-copilot-intellij/copilot-agent/bin/copilot-agent-macos
teamlead           864   0.0  0.0 34167272   1760   ??  S     9:28PM   0:00.25 /Applications/PyCharm.app/Contents/bin/fsnotifier
teamlead           855   0.0  0.0 33728532   7696   ??  Ss    9:28PM   0:00.10 /System/Library/PrivateFrameworks/IDSBlastDoorSupport.framework/Versions/A/XPCServices/IDSBlastDoorService.xpc/Contents/MacOS/IDSBlastDoorService
_spotlight         842   0.0  0.0 33761620   6932   ??  S     9:28PM   0:00.24 /usr/libexec/trustd --agent
teamlead           841   0.0  0.0 33737676   8068   ??  S     9:28PM   0:00.62 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker-sizing -c MDSSizingWorker -m com.apple.mdworker.sizing
_spotlight         840   0.0  0.1 33769872  17392   ??  SN    9:28PM   0:01.51 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
teamlead           824   0.0  0.1 34271144   8840   ??  S     9:28PM   0:00.16 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
teamlead           822   0.0  0.0 33711952   1732   ??  Ss    9:28PM   0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
teamlead           812   0.0  0.2 33777952  32276   ??  S     9:28PM   0:02.80 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistant_service
teamlead           811   0.0  0.1 33764660  10524   ??  S     9:28PM   0:00.25 /System/Library/PrivateFrameworks/WeatherDaemon.framework/weatherd
_applepay          804   0.0  0.0 33663240   1576   ??  S     9:28PM   0:00.05 /usr/sbin/distnoted agent
_applepay          802   0.0  0.0 33757816   5152   ??  Ss    9:28PM   0:00.14 /usr/libexec/seld
teamlead           801   0.0  0.1 33764156  12260   ??  S     9:28PM   0:00.34 /usr/libexec/adprivacyd
root               791   0.0  0.0 33711384   2312   ??  Ss    9:28PM   0:00.02 /System/Library/CoreServices/CrashReporterSupportHelper server-init
root               790   0.0  0.0 33759968   4756   ??  S     9:28PM   0:00.04 /usr/sbin/systemstats --logger-helper /private/var/db/systemstats
root               787   0.0  0.0 33719788   1876   ??  Ss    9:28PM   0:00.13 /usr/libexec/sysmond
teamlead           786   0.0  0.0 33711940   4584   ??  S     9:28PM   0:00.11 /usr/libexec/gamecontrolleragentd
teamlead           783   0.0  0.0 33720112   2180   ??  Ss    9:28PM   0:00.05 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.ComponentTagHelper.xpc/Contents/MacOS/com.apple.audio.ComponentTagHelper
_gamecontrollerd   780   0.0  0.0 33663240   1580   ??  S     9:28PM   0:00.06 /usr/sbin/distnoted agent
_accessoryupdater   771   0.0  0.0 33663240   1568   ??  S     9:28PM   0:00.06 /usr/sbin/distnoted agent
_fpsd              770   0.0  0.0 33702032   3524   ??  Ss    9:28PM   0:00.05 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
teamlead           768   0.0  0.1 33769664  17488   ??  SN    9:28PM   0:01.62 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
teamlead           767   0.0  0.0 33758172   7528   ??  Ss    9:28PM   0:00.22 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
teamlead           766   0.0  0.1 33893096  15104   ??  S     9:28PM   0:00.22 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
teamlead           764   0.0  0.1 33760768  13012   ??  S     9:28PM   0:00.21 /System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
teamlead           763   0.0  0.0 33727832   7196   ??  S     9:28PM   0:00.06 /usr/libexec/findmydevice-user-agent
root               762   0.0  0.0 33758676   7116   ??  Ss    9:28PM   0:00.51 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/CAReportingService.xpc/Contents/MacOS/CAReportingService
teamlead           761   0.0  0.0 33758060   6032   ??  S     9:28PM   0:00.04 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
teamlead           760   0.0  0.0 33758028   7084   ??  S     9:28PM   0:00.16 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
_www               758   0.0  0.0 34189616   1172   ??  S     9:28PM   0:00.00 /usr/sbin/httpd -D FOREGROUND
root               757   0.0  0.1 34231248  13756   ??  Ss    9:28PM   0:02.07 /Applications/CCleaner.app/Contents/PlugIns/Services.framework/XPCServices/com.piriform.ccleaner.services.xpc
_assetcache        756   0.0  0.0 33663240   1568   ??  S     9:28PM   0:00.06 /usr/sbin/distnoted agent
teamlead           748   0.0  0.1 33990880  22376   ??  S     9:28PM   0:00.85 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd
root               755   0.0  0.0 33762648   4212   ??  Ss    9:28PM   0:00.09 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
root               752   0.0  0.0 33766628   8064   ??  Ss    9:28PM   0:00.26 /usr/libexec/rtcreportingd
_assetcache        751   0.0  0.0 33760424   6516   ??  Ss    9:28PM   0:00.09 /usr/libexec/AssetCache/AssetCache
teamlead           749   0.0  0.0 33762492   6932   ??  S     9:28PM   0:00.11 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
teamlead           746   0.0  0.2 38226300  30084   ??  S     9:28PM   0:03.40 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
teamlead           745   0.0  0.0 33746796   5356   ??  S     9:28PM   0:00.03 /System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra.menu/Contents/XPCServices/SafeEjectGPUService.xpc/Contents/MacOS/SafeEjectGPUService
teamlead           744   0.0  0.1 34242960  12756   ??  S     9:28PM   0:00.14 /Applications/Yandex.Disk.2.app/Contents/MacOS/Screenshots.app/Contents/MacOS/Screenshots
teamlead           743   0.0  0.0 34161456   3384   ??  S     9:28PM   0:00.01 SafeEjectGPUAgent
teamlead           687   0.0  0.1 33763356   9392   ??  S     9:28PM   0:00.20 /usr/libexec/MTLAssetUpgraderD
teamlead           726   0.0  0.0 33758908   8160   ??  S     9:28PM   0:00.25 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
teamlead           643   0.0  0.1 33760316  17748   ??  S     9:28PM   0:00.46 /System/Library/CoreServices/cloudpaird
teamlead           647   0.0  0.1 33780128  22636   ??  S     9:28PM   0:01.18 /usr/libexec/remindd
teamlead           629   0.0  0.1 33765408  14556   ??  S     9:28PM   0:00.25 /System/Library/PrivateFrameworks/People.framework/peopled
teamlead           644   0.0  0.0 33759736   8212   ??  S     9:28PM   0:00.33 /System/Library/CoreServices/diagnostics_agent
teamlead           637   0.0  0.1 33761372  11556   ??  S     9:28PM   0:00.20 /System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond
teamlead           648   0.0  0.1 33764108  14180   ??  S     9:28PM   0:00.48 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
teamlead           630   0.0  0.1 33768340  15492   ??  S     9:28PM   0:01.30 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
teamlead           742   0.0  0.1 33772664  13492   ??  S     9:28PM   0:00.64 /usr/libexec/transparencyd
teamlead           741   0.0  0.1 33815620  24528   ??  S     9:28PM   0:00.52 /usr/libexec/studentd
root               740   0.0  0.0 33757988   3668   ??  S     9:28PM   0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
root               739   0.0  0.1 33770428  15016   ??  S     9:28PM   0:00.58 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
teamlead           738   0.0  0.1 33771660  15088   ??  S     9:28PM   0:00.29 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
root               136   0.0  0.0 34188644   4172   ??  Ss    9:27PM   0:00.52 /usr/sbin/httpd -D FOREGROUND
root               736   0.0  0.0 33765548   8124   ??  Ss    9:28PM   0:00.12 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
root               734   0.0  0.0 33758220   5400   ??  Ss    9:28PM   0:00.13 /System/Library/CoreServices/SubmitDiagInfo server-init
teamlead           735   0.0  0.0 33700792   2772   ??  S     9:28PM   0:00.02 /usr/libexec/spindump_agent
root               733   0.0  0.1 33790552  13644   ??  Ss    9:28PM   0:00.77 /usr/sbin/spindump
root               732   0.0  0.0 33721140   3296   ??  Ss    9:28PM   0:00.06 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
teamlead           731   0.0  0.0 33758948   8208   ??  S     9:28PM   0:00.14 /usr/libexec/diagnosticextensionsd
teamlead           730   0.0  0.1 33765384  15060   ??  S     9:28PM   0:00.47 /System/Library/PrivateFrameworks/FinanceKit.framework/financed
teamlead           728   0.0  0.0 33758608   3908   ??  Ss    9:28PM   0:00.03 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
teamlead           727   0.0  0.0 33758696   6988   ??  S     9:28PM   0:00.35 /System/Library/CoreServices/lockoutagent
teamlead           725   0.0  0.0 33749956   3972   ??  S     9:28PM   0:00.03 /System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent
teamlead           724   0.0  0.0 33728332   6620   ??  S     9:28PM   0:00.06 /System/Library/Frameworks/Security.framework/Versions/A/Resources/CloudKeychainProxy.bundle/Contents/MacOS/CloudKeychainProxy
teamlead           722   0.0  0.1 33779092  14536   ??  S     9:28PM   0:00.14 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
teamlead           721   0.0  0.0 33758484   8044   ??  S     9:28PM   0:00.07 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
teamlead           720   0.0  0.0 33757684   6484   ??  S     9:28PM   0:00.12 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
teamlead           719   0.0  0.1 34252004  15808   ??  S     9:28PM   0:00.21 /usr/libexec/avconferenced
teamlead           718   0.0  0.0 33727748   2872   ??  S     9:28PM   0:00.02 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
teamlead           717   0.0  0.1 33767296  14616   ??  S     9:28PM   0:00.24 /usr/libexec/fmfd
teamlead           716   0.0  0.1 33764856   9556   ??  Ss    9:28PM   0:00.09 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
teamlead           715   0.0  0.0 33758608   3708   ??  Ss    9:28PM   0:00.02 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
teamlead           714   0.0  0.1 33764092  11812   ??  S     9:28PM   0:00.31 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
teamlead           713   0.0  0.1 33766512  14664   ??  S     9:28PM   0:00.26 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
teamlead           712   0.0  0.1 33765388   8936   ??  Ss    9:28PM   0:00.18 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
teamlead           711   0.0  0.1 33764748   8928   ??  Ss    9:28PM   0:00.21 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
teamlead           709   0.0  0.1 33769268  10548   ??  S     9:28PM   0:00.26 /usr/libexec/neagent
root               707   0.0  0.0 34220124   7252   ??  Ss    9:28PM   0:00.08 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBehaviorService.xpc/Contents/MacOS/XProtectBehaviorService
teamlead           706   0.0  0.1 33835824  25120   ??  S     9:28PM   0:00.81 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
teamlead           705   0.0  0.1 33759132  12208   ??  Ss    9:28PM   0:00.38 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
teamlead           704   0.0  0.1 33765328  11508   ??  S     9:28PM   0:00.21 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
teamlead           703   0.0  0.0 33712096   3752   ??  S     9:28PM   0:00.02 /System/Library/CoreServices/ReportCrash agent
teamlead           699   0.0  0.1 33766284  10408   ??  Ss    9:28PM   0:00.67 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
teamlead           698   0.0  0.1 33867136  16288   ??  S     9:28PM   0:00.43 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
_fpsd              697   0.0  0.0 33722076   3648   ??  Ss    9:28PM   0:00.19 /System/Library/PrivateFrameworks/CoreADI.framework/adid
teamlead           696   0.0  0.1 34347016  16548   ??  S     9:28PM   0:00.19 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent
teamlead           695   0.0  0.1 33768384  10944   ??  S     9:28PM   0:00.33 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
teamlead           631   0.0  0.1 33778372  15308   ??  S     9:28PM   0:01.04 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
teamlead           694   0.0  0.1 33798684  24112   ??  S     9:28PM   0:00.45 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
teamlead           693   0.0  0.1 33767748  16160   ??  S     9:28PM   0:00.40 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
teamlead           691   0.0  0.1 33765412  21684   ??  S     9:28PM   0:01.85 /usr/libexec/siriknowledged
teamlead           690   0.0  0.1 33760008   8680   ??  S     9:28PM   0:00.37 /usr/libexec/linkd
teamlead           689   0.0  0.1 33767612  12824   ??  S     9:28PM   0:00.78 /usr/libexec/swcd
teamlead           688   0.0  0.1 33759156  12400   ??  S     9:28PM   0:00.51 /usr/libexec/networkserviceproxy
teamlead           686   0.0  0.2 33789724  36836   ??  S     9:28PM   0:01.80 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
teamlead           685   0.0  0.0 33712460   3148   ??  S     9:28PM   0:00.02 /usr/libexec/loginitemregisterd
teamlead           684   0.0  0.1 33772028  15212   ??  S     9:28PM   0:00.62 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
_ctkd              682   0.0  0.0 33720228   2580   ??  Ss    9:28PM   0:00.04 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -s
teamlead           681   0.0  0.2 33769120  25792   ??  S     9:28PM   0:01.59 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
teamlead           680   0.0  0.1 34399312  22204   ??  S     9:28PM   0:00.59 /Applications/WireGuard.app/Contents/MacOS/WireGuard
teamlead           679   0.0  0.1 33766252  15936   ??  S     9:28PM   0:00.33 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
teamlead           678   0.0  0.3 34289516  45616   ??  Ss    9:28PM   0:00.91 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
_driverkit         677   0.0  0.0 34125332   1052   ??  Ss    9:28PM   0:00.01 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x100000787 com.apple.IOUserBluetoothSerialDriver
teamlead           676   0.0  0.6 34363576 104156   ??  S     9:28PM   0:06.08 /Applications/Yandex.Disk.2.app/Contents/MacOS/Yandex.Disk.2
teamlead           674   0.0  0.1 33776588  19912   ??  S     9:28PM   0:00.82 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
teamlead           673   0.0  0.0 33720140   4044   ??  S     9:28PM   0:00.02 /System/Library/CoreServices/APFSUserAgent
teamlead           672   0.0  0.0 33759176   7064   ??  S     9:28PM   0:00.15 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
root               671   0.0  0.0 33758356   6332   ??  Ss    9:28PM   0:00.16 /usr/libexec/wifivelocityd
teamlead           670   0.0  0.1 33759060  13880   ??  S     9:28PM   0:02.06 /usr/libexec/triald
teamlead           669   0.0  0.1 33766236  16932   ??  S     9:28PM   0:00.42 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
teamlead           668   0.0  0.1 33796568  22444   ??  Ss    9:28PM   0:00.80 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
teamlead           667   0.0  0.0 33727832   3160   ??  S     9:28PM   0:00.08 /usr/libexec/WiFiVelocityAgent
teamlead           666   0.0  0.1 33774004  10892   ??  Ss    9:28PM   0:00.10 /System/Applications/Home.app/Contents/PlugIns/HomeWidget.appex/Contents/MacOS/HomeWidget
teamlead           665   0.0  0.0 33758636   4468   ??  S     9:28PM   0:00.08 /System/Library/CoreServices/pbs
teamlead           664   0.0  0.1 33763408  11520   ??  Ss    9:28PM   0:00.09 /Applications/Microsoft Outlook.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
teamlead           663   0.0  0.0 33737656   5088   ??  Ss    9:28PM   0:00.04 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
teamlead           662   0.0  0.1 33775896  14060   ??  S     9:28PM   0:00.42 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
root               661   0.0  0.0 33702360   2016   ??  Ss    9:28PM   0:00.01 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
teamlead           660   0.0  0.2 34410388  33148   ??  S     9:28PM   0:00.67 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
teamlead           659   0.0  0.1 33785924  12116   ??  Ss    9:28PM   0:00.16 /System/Library/Input Methods/EmojiFunctionRowIM.app/Contents/PlugIns/EmojiFunctionRowIM_Extension.appex/Contents/MacOS/EmojiFunctionRowIM_Extension -AppleLanguages ("ru-RU", "en-RU")
teamlead           658   0.0  0.1 33885252  15784   ??  S     9:28PM   0:00.45 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
teamlead           657   0.0  0.1 33790060  12192   ??  Ss    9:28PM   0:00.19 /System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension -AppleLanguages ("ru-RU", "en-RU")
